Workout Timestamp,Live/On-Demand,Instructor Name,Length (minutes),Fitness Discipline,Type,Title,Class Timestamp,Total Output,Avg. Watts,Avg. Resistance,Avg. Cadence (RPM),Avg. Speed (mph),Distance (mi),Calories Burned,Avg. Heartrate,Avg. Incline,Avg. Pace (min/mi)
2025-01-19 11:03 (GMT),,,75,Walking,,75 min 18 sec Outdoor Walking,,600,,,,2.73,3.46,235,,,
2025-01-19 22:56 (GMT),On Demand,Andy Speer,60,Strength,Full Body,60 min Total Strength,2025-01-19 17:26 (GMT),,,,,,,164,,,
2025-01-20 21:33 (UTC),On Demand,Charlotte Weidenbach,30,Cycling,Music,30 min EDM Ride,2025-01-14 05:55 (UTC),261,145,45%,79,18.50,9.25,351,,,
2025-01-20 22:07 (UTC),On Demand,Hannah Frankson,15,Cycling,Intervals,15 min HIIT Ride,2025-01-04 09:54 (UTC),128,142,41%,86,18.21,4.55,172,,,
2025-01-20 22:22 (UTC),On Demand,Hannah Frankson,5,Cycling,Cool Down,5 min Cool Down Ride,2022-07-16 07:30 (UTC),16,53,26%,90,12.17,1.01,21,,,
2025-01-20 22:29 (UTC),On Demand,Adrian & Matt ,10,Stretching,Full Body Stretch,10 min Playdate: Full Body Stretch,2024-10-04 14:00 (UTC),,,,,,,29,,,
2025-01-20 22:45 (GMT),On Demand,Katie Wang,30,Strength,Full Body,30 min Full Body Strength,2025-01-10 14:24 (GMT),,,,,,,45,,,
2025-01-20 23:20 (GMT),On Demand,Becs Gentry,30,Strength,Strength for Sport,30 min Strength for Runners,2024-09-26 05:00 (GMT),,,,,,,25,,,
2025-01-20 23:53 (GMT),On Demand,Hannah Corbin,15,Stretching,Foam Rolling,15 min Foam Rolling: Full Body,2024-10-17 05:00 (GMT),,,,,,,12,,,
2025-01-21 00:13 (GMT),On Demand,Kirra Michel,30,Yoga,Flow,30 min Yoga Flow,2025-01-17 12:24 (GMT),,,,,,,11,,,
2025-01-21 01:19 (GMT),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-09-27 16:00 (GMT),,,,,,,,,,
2025-01-22 01:32 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2025-01-19 06:00 (GMT),,,,,,,,,,
2025-01-22 22:24 (GMT),On Demand,Andy Speer,60,Strength,Full Body,60 min Total Strength,2024-12-22 17:26 (GMT),,,,,,,44,,,
2025-01-23 22:13 (GMT),On Demand,Becs Gentry,30,Strength,Strength for Sport,30 min Strength for Runners,2024-06-05 06:00 (GMT),,,,,,,30,,,
2025-01-23 22:59 (GMT),On Demand,Becs Gentry,30,Strength,Strength for Sport,30 min Strength for Runners,2024-06-05 06:00 (GMT),,,,,,,,,,
2025-01-23 22:59 (GMT),On Demand,Matt Wilpers,20,Strength,Strength for Sport,20 min Strength for Runners,2024-06-05 06:00 (GMT),,,,,,,33,,,
2025-01-24 08:23 (UTC),On Demand,Hannah Frankson,45,Running,Endurance,45 min Endurance Run,2023-06-02 17:30 (UTC),0,,,,0,0,0,,0,
2025-01-24 21:17 (GMT),,,33,Cycling,,33 min Entertainment Ride,,208,104,40%,79,16.40,9.10,279,,,
2025-01-24 21:54 (UTC),On Demand,Callie Gullickson,30,Strength,Upper Body,30 min Tate McRae Upper Body Strength,2025-01-23 22:30 (UTC),,,,,,,116,,,
2025-01-24 22:40 (UTC),On Demand,Robin Arzon,20,Strength,Full Body,20 min Full Body Strength,2025-01-23 16:56 (UTC),,,,,,,78,,,
2025-01-24 23:23 (GMT),On Demand,Mariana Fernandez,20,Yoga,Focus Flow,20 min Focus Flow: For Runners,2023-09-19 15:00 (GMT),,,,,,,13,,,
2025-01-25 11:29 (GMT),,,103,Running,,103 min 18 sec Outdoor Running,,600,,,,0.11,0.20,806,,0,60:00+
2025-01-25 14:52 (GMT),,,93,Running,,93 min 23 sec Outdoor Running,,8,,,,0.09,0.15,728,,0,60:00+
2025-01-25 22:36 (GMT),On Demand,Katie Wang,30,Strength,Upper Body,30 min Upper Body Strength,2025-01-25 17:25 (GMT),,,,,,,109,,,
2025-01-25 23:09 (GMT),On Demand,Hannah Corbin,20,Stretching,Foam Rolling,20 min Foam Rolling: Full Body,2024-04-16 15:00 (GMT),,,,,,,36,,,
2025-01-26 22:34 (GMT),On Demand,Katie Wang,20,Strength,Upper Body,20 min Upper Body Strength,2025-01-17 14:25 (GMT),,,,,,,25,,,
2025-01-27 21:11 (UTC),On Demand,Olivia Amato,30,Cycling,Music,30 min EDM Ride,2025-01-26 12:54 (UTC),300,164,49%,73,19.32,9.77,404,,,
2025-01-27 21:58 (GMT),On Demand,Katie Wang,20,Strength,Full Body,20 min Full Body Strength,2025-01-24 14:25 (GMT),,,,,,,65,,,
2025-01-27 23:08 (GMT),On Demand,Denis Morton,30,Yoga,Focus Flow,30 min Focus Flow: For Riders,2025-01-25 18:26 (GMT),,,,,,,20,,,
2025-01-28 12:30 (GMT),Live,Aditi Shah,10,Meditation,Morning,10 min Morning Meditation,2025-01-28 12:24 (GMT),,,,,,,,,,
2025-01-29 01:03 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2025-01-19 06:00 (GMT),,,,,,,,,,
2025-01-29 13:20 (UTC),On Demand,Marcel Maurer,10,Running,Warm Up,10 min Warm Up Run,2025-01-29 05:00 (UTC),79,,,,3.00,0.50,62,,1.23,20:00
2025-01-29 13:33 (UTC),On Demand,Camila Ramon,30,Running,Intervals,30 min Intervals Run,2025-01-21 13:56 (UTC),691,,,,8.88,4.44,352,134.44,1.00,6:46
2025-01-29 14:06 (UTC),On Demand,Jon Hosking,10,Walking,Hiking,Extra 10: Hike,2022-12-05 15:00 (UTC),117,,,,3.57,0.60,127,142.12,,
2025-01-29 14:17 (UTC),On Demand,Alex Toussaint,5,Running,Cool Down,5 min Cool Down Run,2024-11-12 05:00 (UTC),46,,,,3.50,0.29,55,130.79,1.00,17:08
2025-01-29 14:38 (GMT),On Demand,Robin Arzon,15,Strength,Core,15 min Core Strength,2025-01-29 05:00 (GMT),,,,,,,55,,,
2025-01-29 14:56 (GMT),On Demand,Hannah Corbin,20,Stretching,Foam Rolling,20 min Foam Rolling: Full Body,2024-04-16 15:00 (GMT),,,,,,,36,,,
2025-01-29 19:39 (GMT),,,91,Cardio,,91 min 40 sec Just Cardio,,,,,,,,421,,,
2025-01-30 07:24 (UTC),On Demand,Aditi Shah,5,Meditation,Morning,5 min Morning Meditation,2025-01-21 12:25 (UTC),,,,,,,,,,
2025-01-31 01:02 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2025-01-19 06:00 (GMT),,,,,,,,,,
2025-01-31 21:54 (GMT),On Demand,Katie Wang,20,Strength,Upper Body,20 min Pop Punk Arms & Shoulders,2025-01-03 14:25 (GMT),,,,,,,23,,,
2025-02-01 09:32 (GMT),,,37,Running,,37 min 11 sec Outdoor Running,,197,,,,0.12,0.07,290,,0,60:00+
2025-02-01 11:41 (GMT),,,97,Running,,97 min 20 sec Outdoor Running,,509,,,,0.08,0.13,759,,0,60:00+
2025-02-01 13:52 (GMT),,,102,Running,,102 min 47 sec Outdoor Running,,511,,,,0.64,1.10,802,,0,60:00+
2025-02-01 17:27 (GMT),On Demand,Selena Samuela,30,Stretching,Full Body Stretch,30 min Full Body Stretch,2025-01-27 05:00 (GMT),,,,,,,55,,,
2025-02-02 01:20 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2025-01-19 06:00 (GMT),,,,,,,,,,
2025-02-02 09:47 (GMT),,,30,Walking,,30 min 3 sec Outdoor Walking,,232,,,,3.00,1.53,94,,,
2025-02-02 21:13 (UTC),On Demand,Hannah Corbin,45,Cycling,Low Impact,45 min Low Impact Ride,2025-02-02 18:54 (UTC),335,124,43%,76,17.55,13.16,451,,,
2025-02-02 22:00 (UTC),On Demand,Hannah Corbin,5,Cycling,Cool Down,5 min Cool Down Ride,2024-04-03 15:00 (UTC),37,122,44%,72,17.56,1.46,49,,,
2025-02-02 22:06 (UTC),On Demand,Matt Wilpers,5,Stretching,Pre & Post-Ride Stretch,5 min AFO Post-Ride Stretch: The 1975,2022-08-19 12:15 (UTC),,,,,,,14,,,
2025-02-02 22:14 (GMT),On Demand,Hannah Corbin,15,Stretching,Foam Rolling,15 min Foam Rolling: Full Body,2024-12-12 05:00 (GMT),,,,,,,27,,,
2025-02-02 22:35 (GMT),On Demand,Mariana Fernandez,30,Yoga,Power,30 min Power Flow,2025-02-02 16:24 (GMT),,,,,,,78,,,
2025-02-03 01:18 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2025-01-19 06:00 (GMT),,,,,,,,,,
2025-02-04 01:14 (GMT),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2024-04-24 16:00 (GMT),,,,,,,,,,
2025-02-04 23:00 (GMT),Live,Mariana Fernandez,30,Yoga,Flow,30 min Yoga Flow,2025-02-04 22:55 (GMT),,,,,,,28,,,
2025-02-05 21:41 (UTC),On Demand,Cody Rigsby,20,Cycling,Music,20 min Pop Ride,2025-02-04 22:25 (UTC),187,156,48%,76,18.89,6.30,252,,,
2025-02-05 22:02 (UTC),On Demand,Cody Rigsby,5,Stretching,Pre & Post-Ride Stretch,5 min Post-Ride Stretch,2022-01-17 16:00 (UTC),,,,,,,14,,,
2025-02-05 22:45 (GMT),On Demand,Hannah Corbin,15,Stretching,Foam Rolling,15 min Foam Rolling: Full Body,2024-10-17 05:00 (GMT),,,,,,,9,,,
2025-02-06 21:56 (GMT),On Demand,Selena Samuela,30,Strength,Upper Body,30 min Upper Body Strength,2025-02-05 05:00 (GMT),,,,,,,17,,,
2025-02-07 08:07 (UTC),On Demand,Kirra Michel,10,Meditation,Daily Meditation,10 min Daily Meditation,2025-01-27 05:00 (UTC),,,,,,,,,,
2025-02-07 11:30 (UTC),On Demand,Kirsten Ferguson,10,Running,Warm Up,10 min Warm Up Run,2024-04-16 14:00 (UTC),58,,,,2.37,0.36,49,,1.40,25:17
2025-02-07 11:48 (UTC),On Demand,Matt Wilpers,60,Running,Endurance,60 min Endurance Run,2025-01-17 15:00 (UTC),1341,,,,8.51,8.44,745,140.72,1.43,7:03
2025-02-07 13:09 (UTC),On Demand,Matt Wilpers,5,Running,Cool Down,5 min Cool Down Run,2024-05-23 14:00 (UTC),39,,,,3.00,0.25,53,128.56,1.00,20:00
2025-02-07 13:31 (GMT),On Demand,Matty Maggiacomo,5,Stretching,Post-Run Stretch,5 min Post-Run Stretch,2025-01-30 05:00 (GMT),,,,,,,9,,,
2025-02-07 13:44 (GMT),On Demand,Hannah Corbin,10,Stretching,Foam Rolling,10 min Foam Rolling: Quads & Hamstrings,2025-02-06 05:00 (GMT),,,,,,,18,,,
2025-02-07 14:30 (GMT),Live,Katie Wang,30,Strength,Full Body,30 min Full Body Strength,2025-02-07 14:25 (GMT),,,,,,,45,,,
2025-02-07 22:38 (UTC),On Demand,Denis Morton,30,Yoga,Focus Flow,30 min Focus Flow: Core,2025-02-07 12:25 (UTC),,,,,,,79,,,
2025-02-08 13:09 (GMT),,,95,Cardio,,95 min 45 sec Just Cardio,,,,,,,,441,,,
2025-02-09 14:31 (-10),On Demand,Anna Greenberg,10,Meditation,Emotions,10 min Gratitude Meditation,2025-02-06 02:57 (-10),,,,,,,,,,
2025-02-10 00:59 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2024-06-12 16:00 (GMT),,,,,,,,,,
2025-02-10 23:22 (GMT),On Demand,Olivia Amato,20,Strength,Upper Body,20 min Arms & Shoulders Strength,2025-02-10 16:56 (GMT),,,,,,,74,,,
2025-02-10 23:43 (GMT),On Demand,Olivia Amato,10,Strength,Core,10 min Core Strength,2025-02-10 17:30 (GMT),,,,,,,36,,,
2025-02-11 18:00 (UTC),On Demand,Becs Gentry,5,Running,Warm Up,5 min Warm Up Run,2025-02-04 05:00 (UTC),41,,,,3.11,0.26,32,,1.31,19:18
2025-02-11 18:06 (UTC),On Demand,Kirsten Ferguson,45,Running,Endurance,45 min Endurance Run,2025-01-17 15:00 (UTC),993,,,,8.25,6.14,422,121.11,1.80,7:17
2025-02-11 18:59 (UTC),On Demand,Kirsten Ferguson,5,Walking,Cool Down,5 min Cool Down Walk,2023-05-04 14:00 (UTC),39,,,,3.00,0.25,47,121.11,,
2025-02-11 23:30 (GMT),Live,Chelsea Jackson Roberts,10,Yoga,Focus Flow,10 min Focus Flow: Healthy Back,2025-02-11 23:25 (GMT),,,,,,,23,,,
2025-02-12 01:15 (GMT),On Demand,Aditi Shah,30,Meditation,Sleep,30 min Sleep Meditation,2025-02-09 05:00 (GMT),,,,,,,,,,
2025-02-12 23:36 (UTC),On Demand,Callie Gullickson,30,Strength,Lower Body,30 min Glutes & Legs Strength,2025-02-10 14:25 (UTC),,,,,,,116,,,
2025-02-13 01:42 (GMT),On Demand,Aditi Shah,30,Meditation,Sleep,30 min Sleep Meditation,2025-02-09 05:00 (GMT),,,,,,,,,,
2025-02-13 23:07 (GMT),On Demand,Jess Sims,30,Strength,Full Body,30 min NBA All-Star Full Body Strength,2025-02-13 16:56 (GMT),,,,,,,20,,,
2025-02-14 01:47 (GMT),On Demand,Aditi Shah,30,Meditation,Sleep,30 min Sleep Meditation,2025-02-09 05:00 (GMT),,,,,,,,,,
2025-02-14 22:16 (GMT),On Demand,Aditi Shah,20,Yoga,Theme,20 min Valentine's Day Yoga Flow,2025-02-14 05:00 (GMT),,,,,,,8,,,
2025-02-15 12:30 (UTC),Live,Becs Gentry,30,Running,Endurance,30 min Progression Run,2025-02-15 12:24 (UTC),731,,,,9.36,4.67,316,126.45,1.12,6:25
2025-02-15 13:05 (UTC),On Demand,Kirsten Ferguson,15,Running,Endurance,15 min Recovery Run,2024-05-14 23:34 (UTC),159,,,,3.90,0.97,161,129.56,1.85,15:24
2025-02-15 13:20 (UTC),On Demand,Andy Speer,5,Running,Cool Down,5 min Cool Down Run,2025-01-14 05:00 (UTC),61,,,,4.72,0.39,48,122.19,1.00,12:43
2025-02-15 13:48 (GMT),On Demand,Adrian Williams,20,Stretching,Full Body Stretch,20 min Full Body Stretch,2025-02-14 05:00 (GMT),,,,,,,36,,,
2025-02-15 14:30 (UTC),Live,Anna Greenberg,45,Yoga,Slow Flow,45 min Slow Flow,2025-02-15 14:25 (UTC),,,,,,,,,,
2025-02-16 19:28 (-05),On Demand,Aditi Shah,30,Meditation,Sleep,30 min Sleep Meditation,2025-02-09 00:00 (-05),,,,,,,,,,
2025-02-17 23:06 (UTC),On Demand,Chelsea Jackson Roberts,10,Meditation,Relaxation,10 min Deep Relaxation Meditation,2025-02-17 03:00 (UTC),,,,,,,,,,
2025-02-18 06:33 (UTC),On Demand,Becs Gentry,45,Running,Endurance Run,45 min Endurance Run,2023-09-14 15:00 (UTC),923,,,,6.23,5.89,340,,0,9:38
2025-02-18 07:39 (UTC),On Demand,Joslyn Thompson Rule,5,Walking,Cool Down Walk,5 min Cool Down Walk,2024-04-04 15:00 (UTC),35,,,,2.38,0.21,16,,,
2025-02-19 01:00 (GMT),On Demand,Aditi Shah,30,Meditation,Sleep,30 min Sleep Meditation,2025-02-09 05:00 (GMT),,,,,,,,,,
2025-02-19 22:51 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2024-01-10 16:00 (GMT),,,,,,,,,,
2025-02-20 22:25 (GMT),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-01-23 16:00 (GMT),,,,,,,,,,
2025-02-21 20:00 (UTC),Live,Camila Ramon,45,Cycling,Intervals,45 min HIIT & Hills Ride,2025-02-21 19:54 (UTC),427,158,50%,71,19.14,14.35,574,,,
2025-02-21 20:48 (UTC),On Demand,Camila Ramon,5,Cycling,Cool Down,5 min Cool Down Ride,2024-09-04 04:00 (UTC),16,54,30%,75,11.89,0.99,22,,,
2025-02-21 20:59 (GMT),On Demand,Hannah Corbin,20,Stretching,Foam Rolling,20 min Foam Rolling: Full Body,2024-04-16 15:00 (GMT),,,,,,,36,,,
2025-02-21 21:47 (GMT),On Demand,Mariana Fernandez,20,Yoga,Focus Flow,20 min Focus Flow: For Runners,2025-02-20 12:24 (GMT),,,,,,,27,,,
2025-02-22 01:43 (GMT),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-01-23 16:00 (GMT),,,,,,,,,,
2025-02-22 11:41 (GMT),,,109,Cardio,,109 min 34 sec Just Cardio,,,,,,,,483,,,
2025-02-23 00:42 (GMT),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2022-10-24 16:00 (GMT),,,,,,,,,,
2025-02-24 23:28 (GMT),On Demand,Jess Sims,20,Strength,Core,20 min Core Strength,2025-02-23 19:24 (GMT),,,,,,,73,,,
2025-02-25 23:01 (GMT),Live,Kirra Michel,60,Yoga,Flow,60 min Yoga Flow,2025-02-25 22:56 (GMT),,,,,,,79,,,
2025-02-26 02:12 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2025-02-24 04:00 (GMT),,,,,,,,,,
2025-02-26 21:24 (UTC),On Demand,Olivia Amato,20,Cycling,Music,20 min Pop Punk Ride,2025-02-26 05:00 (UTC),202,169,50%,74,19.71,6.57,272,,,
2025-02-26 21:45 (UTC),On Demand,Olivia Amato,5,Cycling,Cool Down,5 min Cool Down Ride,2024-09-18 04:00 (UTC),29,97,37%,80,15.80,1.32,39,,,
2025-02-26 21:51 (UTC),On Demand,Ben Alldis,5,Stretching,Pre & Post-Ride Stretch,5 min Post-Ride Stretch,2023-08-11 08:00 (UTC),,,,,,,14,,,
2025-02-27 02:40 (GMT),On Demand,Aditi Shah,30,Meditation,Sleep,30 min Sleep Meditation,2025-02-09 05:00 (GMT),,,,,,,,,,
2025-02-28 22:16 (GMT),On Demand,Adrian Williams,60,Strength,Full Body,60 min Full Body Strength,2025-02-21 16:54 (GMT),,,,,,,26,,,
2025-03-01 09:27 (GMT),,,42,Running,,42 min 1 sec Outdoor Running,,178,,,,0.07,0.05,329,,0,60:00+
2025-03-01 14:19 (GMT),,,96,Cardio,,96 min 57 sec Just Cardio,,,,,,,,444,,,
2025-03-02 08:43 (UTC),On Demand,Susie Chan,20,Walking,Scenic Ride,20 min Austria Hike,,35,,,,2.88,0.21,27,,,
2025-03-02 14:02 (GMT),,,122,Cardio,,122 min 54 sec Just Cardio,,,,,,,,559,,,
2025-03-03 21:13 (GMT),,,72,Cycling,,72 min Entertainment Ride,,389,90,36%,81,15.26,18.33,524,,,
2025-03-03 22:27 (UTC),On Demand,Hannah Corbin,5,Stretching,Pre & Post-Ride Stretch,5 min Post-Ride Stretch,2025-02-19 05:00 (UTC),,,,,,,14,,,
2025-03-03 23:53 (GMT),On Demand,Aditi Shah,30,Yoga,Flow,30 min Disney Yoga Flow,2025-03-01 14:24 (GMT),,,,,,,63,,,
2025-03-04 01:20 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2025-02-24 04:00 (GMT),,,,,,,,,,
2025-03-04 23:10 (UTC),On Demand,Andy Speer,60,Strength,Full Body,60 min Total Strength,2025-02-23 05:00 (UTC),,,,,,,234,,,
2025-03-05 00:11 (UTC),On Demand,Marcel Maurer,20,Stretching,Full Body Stretch,20 min Evening Stretch,2024-12-18 05:00 (UTC),,,,,,,39,,,
2025-03-05 00:32 (UTC),On Demand,Aditi Shah,30,Yoga,Flow,30 min Morning Yoga Flow,2025-03-04 12:47 (UTC),,,,,,,83,,,
2025-03-05 07:44 (GMT),On Demand,Aditi Shah,10,Meditation,Morning,10 min Morning Meditation,2025-03-04 12:25 (GMT),,,,,,,,,,
2025-03-05 07:57 (GMT),On Demand,Selena Samuela,10,Stretching,Full Body Stretch,10 min Full Body Stretch,2025-02-24 05:00 (GMT),,,,,,,20,,,
2025-03-05 21:54 (UTC),On Demand,Andy Speer,60,Strength,Full Body,60 min Total Strength,2025-02-09 17:26 (UTC),,,,,,,234,,,
2025-03-05 22:57 (UTC),On Demand,Andy Speer,60,Strength,Full Body,60 min Total Strength,2025-02-02 17:26 (UTC),,,,,,,234,,,
2025-03-06 00:03 (UTC),On Demand,Kirra Michel,45,Yoga,Slow Flow,45 min Slow Flow,2025-03-01 18:26 (UTC),,,,,,,127,,,
2025-03-06 01:33 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2025-02-24 04:00 (GMT),,,,,,,,,,
2025-03-06 17:54 (UTC),On Demand,Olivia Amato,45,Cycling,Music,45 min EDM Ride,2025-03-02 13:10 (UTC),0,0,0%,0,0.00,0,0,,,
2025-03-06 22:25 (UTC),On Demand,Katie Wang,20,Strength,Kettlebells,20 min Kettlebell Strength&Conditioning,2025-03-05 05:00 (UTC),,,,,,,78,,,
2025-03-06 22:47 (UTC),On Demand,Adrian Williams,20,Strength,Full Body,20 min Full Body Strength,2025-03-04 16:54 (UTC),,,,,,,78,,,
2025-03-06 23:08 (UTC),On Demand,Jess Sims,45,Strength,Full Body,45 min Full Body Strength,2025-03-03 14:25 (UTC),,,,,,,176,,,
2025-03-07 07:47 (UTC),On Demand,Aditi Shah,10,Meditation,Morning,10 min Morning Meditation,2025-02-27 12:24 (UTC),,,,,,,,,,
2025-03-07 22:23 (GMT),On Demand,Katie Wang,20,Strength,Lower Body,20 min Raye Glutes & Legs Strength,2025-02-27 22:24 (GMT),,,,,,,70,,,
2025-03-07 22:46 (GMT),On Demand,Katie Wang,30,Strength,Full Body,30 min Full Body Strength,2025-02-28 14:24 (GMT),,,,,,,19,,,
2025-03-07 23:20 (GMT),On Demand,Katie Wang,20,Strength,Upper Body,20 min Pop Punk Arms & Shoulders,2025-01-03 14:25 (GMT),,,,,,,48,,,
2025-03-07 23:45 (UTC),On Demand,Mariana Fernandez,45,Yoga,Flow,45 min Yoga Flow,2025-02-09 16:24 (UTC),,,,,,,118,,,
2025-03-08 11:39 (GMT),,,87,Cardio,,87 min 5 sec Just Cardio,,,,,,,,391,,,
2025-03-08 14:38 (GMT),,,99,Cardio,,99 min 14 sec Just Cardio,,,,,,,,445,,,
2025-03-08 23:50 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2025-02-24 04:00 (GMT),,,,,,,,,,
2025-03-09 12:44 (GMT),,,86,Cycling,,86 min 44 sec Outdoor Cycling,,1437,225,0%,0,6.71,9.68,407,,,
2025-03-09 23:18 (GMT),On Demand,Andy Speer,60,Strength,Full Body,60 min Total Strength,2025-03-09 16:26 (GMT),,,,,,,34,,,
2025-03-10 00:24 (GMT),On Demand,Kirra Michel,45,Yoga,Focus Flow,45 min Focus Flow: Backbends,2025-03-09 17:26 (GMT),,,,,,,12,,,
2025-03-10 01:42 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2024-12-09 03:00 (GMT),,,,,,,,,,
2025-03-10 19:00 (UTC),Live,Joslyn Thompson Rule,30,Running,Music,30 min 80s Run,2025-03-10 18:55 (UTC),703,,,,8.67,4.33,396,129.86,1.84,6:55
2025-03-10 19:33 (UTC),On Demand,Matty Maggiacomo,10,Walking,Cool Down,10 min Cool Down Walk,2024-04-18 14:00 (UTC),76,,,,2.78,0.46,87,116.39,,
2025-03-10 22:47 (GMT),On Demand,Assal Arian,45,Strength,Full Body,45 min Full Body Strength,2025-03-09 09:25 (GMT),,,,,,,42,,,
2025-03-10 23:50 (GMT),On Demand,Mariana Fernandez,30,Yoga,Flow,30 min Yoga Flow,2025-03-09 15:24 (GMT),,,,,,,73,,,
2025-03-11 01:00 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2025-02-24 04:00 (GMT),,,,,,,,,,
2025-03-11 21:32 (UTC),On Demand,Jess Sims,45,Strength,Full Body,45 min Full Body Strength,2025-03-03 14:25 (UTC),,,,,,,176,,,
2025-03-11 22:46 (GMT),On Demand,Anna Greenberg,30,Yoga,Yoga + Pilates,30 min Yoga + Pilates,2025-03-10 11:25 (GMT),,,,,,,63,,,
2025-03-12 00:27 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2024-12-09 03:00 (GMT),,,,,,,,,,
2025-03-12 22:34 (UTC),On Demand,Ally Love,20,Strength,Barre,20 min Barre,2025-03-11 13:25 (UTC),,,,,,,77,,,
2025-03-12 22:56 (UTC),On Demand,Anna Greenberg,10,Strength,Full Body,10 min Pilates,2025-03-10 13:26 (UTC),,,,,,,39,,,
2025-03-13 07:18 (GMT),On Demand,Aditi Shah,10,Meditation,Morning,10 min Morning Meditation,2025-03-11 11:26 (GMT),,,,,,,,,,
2025-03-13 18:06 (UTC),On Demand,Joslyn Thompson Rule,45,Running,Endurance,45 min Endurance Run,2025-01-17 15:00 (UTC),0,,,,0,0,1,,0,
2025-03-13 22:00 (GMT),Live,Anna Greenberg,30,Yoga,Power,30 min Sabrina Carpenter Power Flow,2025-03-13 21:56 (GMT),,,,,,,12,,,
2025-03-14 08:07 (GMT),On Demand,Aditi Shah,10,Meditation,Morning,10 min Morning Meditation,2025-02-25 12:24 (GMT),,,,,,,,,,
2025-03-14 10:06 (GMT),,,5,Running,,5 min Just Run,,158,,,,11.09,1.00,124,,1.34,5:25
2025-03-14 10:27 (UTC),On Demand,Matt Wilpers,30,Running,Endurance,30 min Endurance Run,2025-03-06 11:26 (UTC),640,,,,8.23,4.11,245,113.20,1.00,7:17
2025-03-14 11:00 (UTC),On Demand,Jeffrey McEachern,10,Running,Cool Down,10 min Cool Down Run,2025-03-13 05:00 (UTC),78,,,,3.00,0.50,100,124.94,1.00,20:00
2025-03-14 23:07 (GMT),On Demand,Kirra Michel,30,Yoga,Flow,30 min Yoga Flow,2025-03-14 11:26 (GMT),,,,,,,77,,,
2025-03-14 23:42 (UTC),On Demand,Matty Maggiacomo,15,Stretching,Full Body Stretch,15 min Evening Stretch,2025-01-31 05:00 (UTC),,,,,,,29,,,
2025-03-15 00:40 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2024-12-09 03:00 (GMT),,,,,,,,,,
2025-03-15 09:30 (GMT),,,59,Running,,59 min 39 sec Outdoor Running,,5,,,,0.06,0.05,466,,0,60:00+
2025-03-15 14:20 (GMT),,,96,Cardio,,96 min 34 sec Just Cardio,,,,,,,,410,,,
2025-03-15 23:01 (GMT),On Demand,Katie Wang,30,Strength,Full Body,30 min Full Body Strength,2025-02-28 14:24 (GMT),,,,,,,107,,,
2025-03-16 00:44 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2024-12-09 03:00 (GMT),,,,,,,,,,
2025-03-16 22:18 (UTC),On Demand,Katie Wang,30,Strength,Lower Body,30 min Glutes & Legs Strength,2025-02-14 14:24 (UTC),,,,,,,117,,,
2025-03-17 01:23 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2024-11-10 06:00 (GMT),,,,,,,,,,
2025-03-17 15:44 (UTC),On Demand,Marcel Maurer,5,Running,Warm Up,5 min Warm Up Run,2025-03-12 05:00 (UTC),26,,,,2.00,0.17,21,,1.28,30:00
2025-03-17 15:56 (UTC),On Demand,Jermaine Johnson,30,Running,Music,30 min Rock Run,2024-12-21 11:54 (UTC),695,,,,8.93,4.47,281,120.77,1.00,6:43
2025-03-17 16:28 (UTC),On Demand,Olivia Amato,10,Walking,Power Walk,Extra 10: Walk,2024-11-25 05:00 (UTC),87,,,,3.00,0.50,107,129.49,,
2025-03-17 22:08 (GMT),On Demand,Jess Sims,15,Strength,Full Body,Flash 15,2025-03-17 14:00 (GMT),,,,,,,8,,,
